STUDCODE,SUBJECT,SCORE,Score_Trend,Rolling_Avg_2Months,Cumulative_Avg_Score,Performance_Stability,Improved,Normalized_Score,Exam_Month,Exam_Quarter,Score_Rank,time_idx
9886,SCIENCE,72.22,12.219999999999999,66.11,71.805,6.5096953333726315,1,72.22,10,4,337.5,3
9886,SCIENCE,100.0,27.78,86.11,77.444,20.49819829480956,1,100.0,11,4,46.0,4
9887,ENGLISH,68.75,0.0,68.75,68.75,0.0,0,68.75,7,3,734.0,0
9887,ENGLISH,66.67,-2.0799999999999983,67.71000000000001,67.71000000000001,1.4707821048680227,0,66.67,8,3,670.5,1
9887,ENGLISH,87.5,20.83,77.08500000000001,74.30666666666667,11.47299583079037,1,87.5,9,3,249.0,2
9887,ENGLISH,37.5,-50.0,62.5,65.105,25.115658462401502,0,37.5,10,4,1872.0,3
9887,ENGLISH,75.0,37.5,56.25,67.084,26.02082499332666,1,75.0,11,4,644.0,4
9887,HINDI,55.0,0.0,55.0,55.0,0.0,0,55.00000000000001,7,3,1276.0,0
9887,HINDI,65.0,10.0,60.0,60.0,7.0710678118654755,1,65.0,8,3,938.5,1
9887,HINDI,62.5,-2.5,63.75,60.833333333333336,5.204164998665331,0,62.5,9,3,1020.5,2
9887,HINDI,44.44,-18.060000000000002,53.47,56.735,11.218490688739433,0,44.44,10,4,1644.0,3
9887,HINDI,79.17,34.730000000000004,61.805,61.222,17.369635382855144,1,79.17,11,4,384.0,4
9887,MATHS,62.5,0.0,62.5,62.5,0.0,0,62.5,7,3,621.0,0
9887,MATHS,50.0,-12.5,56.25,56.25,8.838834764831844,0,50.0,8,3,1220.5,1
9887,MATHS,75.0,25.0,62.5,62.5,12.5,1,75.0,9,3,377.0,2
9887,MATHS,62.5,-12.5,68.75,62.5,12.5,0,62.5,10,4,326.0,3
9887,MATHS,56.25,-6.25,59.375,61.25,9.547032697824665,0,56.25,11,4,981.5,4
9887,SCIENCE,55.0,0.0,55.0,55.0,0.0,0,55.00000000000001,7,3,922.0,0
9887,SCIENCE,50.0,-5.0,52.5,52.5,3.5355339059327378,0,50.0,8,3,1305.5,1
9887,SCIENCE,50.0,0.0,50.0,51.666666666666664,2.886751345948128,0,50.0,9,3,1508.0,2
9887,SCIENCE,44.44,-5.560000000000002,47.22,49.86,3.21006749669432,0,44.44,10,4,1640.5,3
9887,SCIENCE,87.5,43.06,65.97,57.388,23.42124107158571,1,87.5,11,4,345.0,4
9888,ENGLISH,75.0,0.0,75.0,75.0,0.0,0,75.0,7,3,553.5,0
9888,ENGLISH,66.67,-8.329999999999998,70.83500000000001,70.83500000000001,5.890199487283945,0,66.67,8,3,670.5,1
9888,ENGLISH,62.5,-4.170000000000002,64.58500000000001,68.05666666666667,6.364325049314609,0,62.5,9,3,1187.0,2
9888,ENGLISH,41.67,-20.83,52.085,61.46,13.393268209564592,0,41.67,10,4,1693.5,3
9888,ENGLISH,66.67,25.0,54.17,62.501999999999995,13.393268209564592,1,66.67,11,4,971.5,4
9888,HINDI,85.0,0.0,85.0,85.0,0.0,0,85.0,7,3,119.5,0
9888,HINDI,65.0,-20.0,75.0,75.0,14.142135623730951,0,65.0,8,3,938.5,1
9888,HINDI,75.0,10.0,70.0,75.0,10.0,1,75.0,9,3,510.5,2
9888,HINDI,47.22,-27.78,61.11,68.055,14.070399188840852,0,47.22,10,4,1446.5,3
9888,HINDI,83.33,36.11,65.275,71.11,18.907888124624954,1,83.33,11,4,242.5,4
9888,MATHS,62.5,0.0,62.5,62.5,0.0,0,62.5,7,3,621.0,0
9888,MATHS,50.0,-12.5,56.25,56.25,8.838834764831844,0,50.0,8,3,1220.5,1
9888,MATHS,75.0,25.0,62.5,62.5,12.5,1,75.0,9,3,377.0,2
9888,MATHS,87.5,12.5,81.25,68.75,19.094065395649334,1,87.5,10,4,43.5,3
9888,MATHS,56.25,-31.25,71.875,66.25,15.728821740147401,0,56.25,11,4,981.5,4
9888,SCIENCE,60.0,0.0,60.0,60.0,0.0,0,60.0,7,3,724.0,0
9888,SCIENCE,50.0,-10.0,55.0,55.0,7.0710678118654755,0,50.0,8,3,1305.5,1
9888,SCIENCE,55.0,5.0,52.5,55.0,5.0,1,55.00000000000001,9,3,1326.5,2
9888,SCIENCE,44.44,-10.560000000000002,49.72,52.36,5.282474167786658,0,44.44,10,4,1640.5,3
9888,SCIENCE,81.25,36.81,62.845,58.138,18.954120923957408,1,81.25,11,4,536.5,4
9889,ENGLISH,43.75,0.0,43.75,43.75,0.0,0,43.75,7,3,1662.0,0
9889,ENGLISH,66.67,22.92,55.21,55.21,16.20688742479567,1,66.67,8,3,670.5,1
9889,ENGLISH,81.25,14.579999999999998,73.96000000000001,63.89000000000001,18.903936098072272,1,81.25,9,3,464.5,2
9889,ENGLISH,37.5,-43.75,59.375,57.292500000000004,22.27677340490165,0,37.5,10,4,1872.0,3
9889,ENGLISH,50.0,12.5,43.75,55.834,22.534695471649936,1,50.0,11,4,1667.5,4
9889,HINDI,70.0,0.0,70.0,70.0,0.0,0,70.0,7,3,543.5,0
9889,HINDI,65.0,-5.0,67.5,67.5,3.5355339059327378,0,65.0,8,3,938.5,1
9889,HINDI,56.25,-8.75,60.625,63.75,6.959705453537527,0,56.25,9,3,1318.5,2
9889,HINDI,44.44,-11.810000000000002,50.345,58.9225,10.317882534706431,0,44.44,10,4,1644.0,3
9889,HINDI,87.5,43.06,65.97,64.638,22.24935279957599,1,87.5,11,4,160.5,4
9889,MATHS,50.0,0.0,50.0,50.0,0.0,0,50.0,7,3,1076.5,0
9889,MATHS,50.0,0.0,50.0,50.0,0.0,0,50.0,8,3,1220.5,1
9889,MATHS,62.5,12.5,56.25,54.166666666666664,7.216878364870324,1,62.5,9,3,652.5,2
9889,MATHS,62.5,0.0,62.5,56.25,7.216878364870324,0,62.5,10,4,326.0,3
9889,MATHS,50.0,-12.5,56.25,55.0,7.216878364870324,0,50.0,11,4,1350.5,4
9889,SCIENCE,60.0,0.0,60.0,60.0,0.0,0,60.0,7,3,724.0,0
9889,SCIENCE,50.0,-10.0,55.0,55.0,7.0710678118654755,0,50.0,8,3,1305.5,1
9889,SCIENCE,50.0,0.0,50.0,53.333333333333336,5.773502691896258,0,50.0,9,3,1508.0,2
9889,SCIENCE,44.44,-5.560000000000002,47.22,51.11,3.210067496694325,0,44.44,10,4,1640.5,3
9889,SCIENCE,81.25,36.81,62.845,57.138,19.84293409083781,1,81.25,11,4,536.5,4
9890,ENGLISH,25.0,0.0,25.0,25.0,0.0,0,25.0,7,3,1983.5,0
9890,ENGLISH,33.33,8.329999999999998,29.165,29.165,5.89019948728394,1,33.33,8,3,1852.0,1
9890,ENGLISH,56.25,22.92,44.79,38.193333333333335,16.182695490348117,1,56.25,9,3,1485.5,2
9890,ENGLISH,37.5,-18.75,46.875,38.019999999999996,12.208451990322112,0,37.5,10,4,1872.0,3
9890,ENGLISH,58.33,20.83,47.915,42.082,11.472995830790362,1,58.32999999999999,11,4,1343.5,4
9890,HINDI,80.0,0.0,80.0,80.0,0.0,0,80.0,7,3,226.5,0
9890,HINDI,50.0,-30.0,65.0,65.0,21.213203435596427,0,50.0,8,3,1517.0,1
9890,HINDI,50.0,0.0,50.0,60.0,17.320508075688775,0,50.0,9,3,1579.0,2
9890,HINDI,50.0,0.0,50.0,57.5,0.0,0,50.0,10,4,1331.0,3
9890,HINDI,83.33,33.33,66.66499999999999,62.666,19.243084472090224,1,83.33,11,4,242.5,4
9890,MATHS,37.5,0.0,37.5,37.5,0.0,0,37.5,7,3,1568.5,0
9890,MATHS,50.0,12.5,43.75,43.75,8.838834764831844,1,50.0,8,3,1220.5,1
9890,MATHS,62.5,12.5,56.25,50.0,12.5,1,62.5,9,3,652.5,2
9890,MATHS,54.17,-8.329999999999998,58.335,51.042500000000004,6.364325049314604,0,54.17000000000001,10,4,659.5,3
9890,MATHS,50.0,-4.170000000000002,52.085,50.834,6.364325049314604,0,50.0,11,4,1350.5,4
9890,SCIENCE,60.0,0.0,60.0,60.0,0.0,0,60.0,7,3,724.0,0
9890,SCIENCE,50.0,-10.0,55.0,55.0,7.0710678118654755,0,50.0,8,3,1305.5,1
9890,SCIENCE,50.0,0.0,50.0,53.333333333333336,5.773502691896258,0,50.0,9,3,1508.0,2
9890,SCIENCE,44.44,-5.560000000000002,47.22,51.11,3.210067496694325,0,44.44,10,4,1640.5,3
9890,SCIENCE,68.75,24.310000000000002,56.595,54.638,12.73742647999718,1,68.75,11,4,1017.5,4
9892,ENGLISH,81.25,0.0,81.25,81.25,0.0,0,81.25,7,3,396.5,0
9892,ENGLISH,66.67,-14.579999999999998,73.96000000000001,73.96000000000001,10.309616869699866,0,66.67,8,3,670.5,1
9892,ENGLISH,93.75,27.08,80.21000000000001,80.55666666666667,13.55330709949912,1,93.75,9,3,105.0,2
9892,ENGLISH,50.0,-43.75,71.875,72.9175,22.080450629459538,0,50.0,10,4,1108.5,3
9892,ENGLISH,50.0,0.0,50.0,68.334,25.25907427704613,0,50.0,11,4,1667.5,4
9892,HINDI,90.0,0.0,90.0,90.0,0.0,0,90.0,7,3,47.0,0
9892,HINDI,80.0,-10.0,85.0,85.0,7.0710678118654755,0,80.0,8,3,390.5,1
9892,HINDI,62.5,-17.5,71.25,77.5,13.919410907075054,0,62.5,9,3,1020.5,2
9892,HINDI,58.33,-4.170000000000002,60.415,72.7075,11.498027367045763,0,58.32999999999999,10,4,837.5,3
9892,HINDI,87.5,29.17,72.91499999999999,75.666,15.775919413249213,1,87.5,11,4,160.5,4
9892,MATHS,50.0,0.0,50.0,50.0,0.0,0,50.0,7,3,1076.5,0
9892,MATHS,75.0,25.0,62.5,62.5,17.67766952966369,1,75.0,8,3,358.0,1
9892,MATHS,75.0,0.0,75.0,66.66666666666667,14.433756729740644,0,75.0,9,3,377.0,2
9892,MATHS,62.5,-12.5,68.75,65.625,7.216878364870314,0,62.5,10,4,326.0,3
9892,MATHS,62.5,0.0,62.5,65.0,7.216878364870314,0,62.5,11,4,822.0,4
9892,SCIENCE,60.0,0.0,60.0,60.0,0.0,0,60.0,7,3,724.0,0
9892,SCIENCE,55.0,-5.0,57.5,57.5,3.5355339059327378,0,55.00000000000001,8,3,1129.5,1
9892,SCIENCE,55.0,0.0,55.0,56.666666666666664,2.886751345948128,0,55.00000000000001,9,3,1326.5,2
9892,SCIENCE,58.33,3.3299999999999983,56.665,57.082499999999996,1.9225763964014506,1,58.32999999999999,10,4,797.0,3
9892,SCIENCE,75.0,16.67,66.66499999999999,60.666,10.71585896385975,1,75.0,11,4,771.5,4
9897,ENGLISH,68.75,0.0,68.75,68.75,0.0,0,68.75,7,3,734.0,0
9897,ENGLISH,75.0,6.25,71.875,71.875,4.419417382415922,1,75.0,8,3,431.5,1
9897,ENGLISH,75.0,0.0,75.0,72.91666666666667,3.60843918243516,0,75.0,9,3,681.0,2
9897,ENGLISH,37.5,-37.5,56.25,64.0625,21.650635094610966,0,37.5,10,4,1872.0,3
9897,ENGLISH,58.33,20.83,47.915,62.916,18.788417531376435,1,58.32999999999999,11,4,1343.5,4
9897,HINDI,85.0,0.0,85.0,85.0,0.0,0,85.0,7,3,119.5,0
9897,HINDI,80.0,-5.0,82.5,82.5,3.5355339059327378,0,80.0,8,3,390.5,1
9897,HINDI,68.75,-11.25,74.375,77.91666666666667,8.322910148099243,0,68.75,9,3,739.0,2
9897,HINDI,50.0,-18.75,59.375,70.9375,15.155444566227677,0,50.0,10,4,1331.0,3
9897,HINDI,87.5,37.5,68.75,74.25,18.75,1,87.5,11,4,160.5,4
9897,MATHS,62.5,0.0,62.5,62.5,0.0,0,62.5,7,3,621.0,0
9897,MATHS,75.0,12.5,68.75,68.75,8.838834764831844,1,75.0,8,3,358.0,1
9897,MATHS,100.0,25.0,87.5,79.16666666666667,19.09406539564933,1,100.0,9,3,61.0,2
9897,MATHS,100.0,0.0,100.0,84.375,14.433756729740638,0,100.0,10,4,4.5,3
9897,MATHS,68.75,-31.25,84.375,81.25,18.042195912175796,0,68.75,11,4,676.0,4
9897,SCIENCE,60.0,0.0,60.0,60.0,0.0,0,60.0,7,3,724.0,0
9897,SCIENCE,50.0,-10.0,55.0,55.0,7.0710678118654755,0,50.0,8,3,1305.5,1
9897,SCIENCE,50.0,0.0,50.0,53.333333333333336,5.773502691896258,0,50.0,9,3,1508.0,2
9897,SCIENCE,58.33,8.329999999999998,54.165,54.582499999999996,4.809327742349585,1,58.32999999999999,10,4,797.0,3
9897,SCIENCE,75.0,16.67,66.66499999999999,58.666,12.729740767195542,1,75.0,11,4,771.5,4
9899,ENGLISH,87.5,0.0,87.5,87.5,0.0,0,87.5,7,3,184.0,0
9899,ENGLISH,83.33,-4.170000000000002,85.41499999999999,85.41499999999999,2.9486352775478992,0,83.33,8,3,233.5,1
9899,ENGLISH,75.0,-8.329999999999998,79.16499999999999,81.94333333333333,6.364325049314599,0,75.0,9,3,681.0,2
9899,ENGLISH,50.0,-25.0,62.5,73.9575,17.345882316369295,0,50.0,10,4,1108.5,3
9899,ENGLISH,66.67,16.67,58.335,72.5,12.729740767195524,1,66.67,11,4,971.5,4
9899,HINDI,95.0,0.0,95.0,95.0,0.0,0,95.0,7,3,22.0,0
9899,HINDI,75.0,-20.0,85.0,85.0,14.142135623730951,0,75.0,8,3,533.0,1
9899,HINDI,75.0,0.0,75.0,81.66666666666667,11.547005383792516,0,75.0,9,3,510.5,2
9899,HINDI,75.0,0.0,75.0,80.0,0.0,0,75.0,10,4,243.0,3
9899,HINDI,95.83,20.83,85.41499999999999,83.166,12.02620610721991,1,95.83,11,4,41.0,4
9899,MATHS,75.0,0.0,75.0,75.0,0.0,0,75.0,7,3,291.5,0
9899,MATHS,75.0,0.0,75.0,75.0,0.0,0,75.0,8,3,358.0,1
9899,MATHS,75.0,0.0,75.0,75.0,0.0,0,75.0,9,3,377.0,2
9899,MATHS,79.17,4.170000000000002,77.08500000000001,76.0425,2.4075506225207404,1,79.17,10,4,104.0,3
9899,MATHS,81.25,2.0799999999999983,80.21000000000001,77.084,3.18270849015949,1,81.25,11,4,244.0,4
9899,SCIENCE,60.0,0.0,60.0,60.0,0.0,0,60.0,7,3,724.0,0
9899,SCIENCE,70.0,10.0,65.0,65.0,7.0710678118654755,1,70.0,8,3,581.0,1
9899,SCIENCE,60.0,-10.0,65.0,63.333333333333336,5.773502691896258,0,60.0,9,3,1126.0,2
9899,SCIENCE,52.78,-7.219999999999999,56.39,60.695,8.647319430513328,0,52.78,10,4,1120.0,3
9899,SCIENCE,75.0,22.22,63.89,63.556,11.334731286331113,1,75.0,11,4,771.5,4
9900,ENGLISH,50.0,0.0,50.0,50.0,0.0,0,50.0,7,3,1469.5,0
9900,ENGLISH,75.0,25.0,62.5,62.5,17.67766952966369,1,75.0,8,3,431.5,1
9900,ENGLISH,50.0,-25.0,62.5,58.333333333333336,14.433756729740644,0,50.0,9,3,1669.5,2
9900,ENGLISH,37.5,-12.5,43.75,53.125,19.094065395649334,0,37.5,10,4,1872.0,3
9900,ENGLISH,83.33,45.83,60.415,59.166,23.69081326871944,1,83.33,11,4,377.0,4
9900,HINDI,85.0,0.0,85.0,85.0,0.0,0,85.0,7,3,119.5,0
9900,HINDI,60.0,-25.0,72.5,72.5,17.67766952966369,0,60.0,8,3,1080.0,1
9900,HINDI,87.5,27.5,73.75,77.5,15.20690632574555,1,87.5,9,3,174.0,2
9900,HINDI,44.44,-43.06,65.97,69.235,21.804155567230758,0,44.44,10,4,1644.0,3
9900,HINDI,83.33,38.89,63.885,72.054,23.748630135932757,1,83.33,11,4,242.5,4
9900,MATHS,50.0,0.0,50.0,50.0,0.0,0,50.0,7,3,1076.5,0
9900,MATHS,50.0,0.0,50.0,50.0,0.0,0,50.0,8,3,1220.5,1
9900,MATHS,75.0,25.0,62.5,58.333333333333336,14.433756729740644,1,75.0,9,3,377.0,2
9900,MATHS,79.17,4.170000000000002,77.08500000000001,63.542500000000004,15.775919413249209,1,79.17,10,4,104.0,3
9900,MATHS,62.5,-16.67,70.83500000000001,63.334,8.674942843231491,0,62.5,11,4,822.0,4
9900,SCIENCE,60.0,0.0,60.0,60.0,0.0,0,60.0,7,3,724.0,0
9900,SCIENCE,50.0,-10.0,55.0,55.0,7.0710678118654755,0,50.0,8,3,1305.5,1
9900,SCIENCE,60.0,10.0,55.0,56.666666666666664,5.773502691896258,1,60.0,9,3,1126.0,2
9900,SCIENCE,52.78,-7.219999999999999,56.39,55.695,5.161666397589057,0,52.78,10,4,1120.0,3
9900,SCIENCE,62.5,9.719999999999999,57.64,57.056,5.04738876383951,1,62.5,11,4,1267.0,4
9901,ENGLISH,50.0,0.0,50.0,50.0,0.0,0,50.0,7,3,1469.5,0
9901,ENGLISH,66.67,16.67,58.335,58.335,11.787470042379748,1,66.67,8,3,670.5,1
9901,ENGLISH,87.5,20.83,77.08500000000001,68.05666666666667,18.78841753137643,1,87.5,9,3,249.0,2
9901,ENGLISH,50.0,-37.5,68.75,63.542500000000004,18.78841753137643,0,50.0,10,4,1108.5,3
9901,ENGLISH,83.33,33.33,66.66499999999999,67.5,20.552890307691516,1,83.33,11,4,377.0,4
9901,HINDI,75.0,0.0,75.0,75.0,0.0,0,75.0,7,3,362.5,0
9901,HINDI,80.0,5.0,77.5,77.5,3.5355339059327378,1,80.0,8,3,390.5,1
9901,HINDI,56.25,-23.75,68.125,70.41666666666667,12.520816001097268,0,56.25,9,3,1318.5,2
9901,HINDI,61.11,4.859999999999999,58.68,68.09,12.546674194117474,1,61.11,10,4,684.0,3
9901,HINDI,83.33,22.22,72.22,71.138,14.437649854922142,1,83.33,11,4,242.5,4
9901,MATHS,50.0,0.0,50.0,50.0,0.0,0,50.0,7,3,1076.5,0
9901,MATHS,50.0,0.0,50.0,50.0,0.0,0,50.0,8,3,1220.5,1
9901,MATHS,75.0,25.0,62.5,58.333333333333336,14.433756729740644,1,75.0,9,3,377.0,2
9901,MATHS,54.17,-20.83,64.58500000000001,57.292500000000004,13.393268209564583,0,54.17000000000001,10,4,659.5,3
9901,MATHS,62.5,8.329999999999998,58.335,58.334,10.484335935098605,1,62.5,11,4,822.0,4
9901,SCIENCE,60.0,0.0,60.0,60.0,0.0,0,60.0,7,3,724.0,0
9901,SCIENCE,50.0,-10.0,55.0,55.0,7.0710678118654755,0,50.0,8,3,1305.5,1
9901,SCIENCE,35.0,-15.0,42.5,48.333333333333336,12.583057392117917,0,35.0,9,3,1892.0,2
9901,SCIENCE,52.78,17.78,43.89,49.445,9.564315622841677,1,52.78,10,4,1120.0,3
9901,SCIENCE,62.5,9.719999999999999,57.64,52.056,13.945469993275,1,62.5,11,4,1267.0,4
9902,ENGLISH,100.0,0.0,100.0,100.0,0.0,0,100.0,7,3,31.5,0
9902,ENGLISH,83.33,-16.67,91.66499999999999,91.66499999999999,11.787470042379743,0,83.33,8,3,233.5,1
9902,ENGLISH,100.0,16.67,91.66499999999999,94.44333333333333,9.624428987391061,1,100.0,9,3,38.5,2
9902,ENGLISH,37.5,-62.5,68.75,80.2075,32.36388882690088,0,37.5,10,4,1872.0,3
9902,ENGLISH,83.33,45.83,60.415,80.832,32.36388882690088,1,83.33,11,4,377.0,4
9902,HINDI,90.0,0.0,90.0,90.0,0.0,0,90.0,7,3,47.0,0
9902,HINDI,100.0,10.0,95.0,95.0,7.0710678118654755,1,100.0,8,3,36.0,1
9902,HINDI,100.0,0.0,100.0,96.66666666666667,5.773502691896256,0,100.0,9,3,18.0,2
9902,HINDI,100.0,0.0,100.0,97.5,0.0,0,100.0,10,4,8.0,3
9902,HINDI,95.83,-4.170000000000002,97.91499999999999,97.166,2.4075506225207333,0,95.83,11,4,41.0,4
9902,MATHS,75.0,0.0,75.0,75.0,0.0,0,75.0,7,3,291.5,0
9902,MATHS,75.0,0.0,75.0,75.0,0.0,0,75.0,8,3,358.0,1
9902,MATHS,100.0,25.0,87.5,83.33333333333333,14.433756729740647,1,100.0,9,3,61.0,2
9902,MATHS,100.0,0.0,100.0,87.5,14.433756729740647,0,100.0,10,4,4.5,3
9902,MATHS,100.0,0.0,100.0,90.0,0.0,0,100.0,11,4,64.5,4
9902,SCIENCE,80.0,0.0,80.0,80.0,0.0,0,80.0,7,3,193.0,0
9902,SCIENCE,80.0,0.0,80.0,80.0,0.0,0,80.0,8,3,358.5,1
9902,SCIENCE,60.0,-20.0,70.0,73.33333333333333,11.547005383792513,0,60.0,9,3,1126.0,2
9902,SCIENCE,100.0,40.0,80.0,80.0,20.0,1,100.0,10,4,15.0,3
9902,SCIENCE,100.0,0.0,100.0,84.0,23.09401076758503,0,100.0,11,4,46.0,4
9904,ENGLISH,62.5,0.0,62.5,62.5,0.0,0,62.5,7,3,992.0,0
9904,ENGLISH,75.0,12.5,68.75,68.75,8.838834764831844,1,75.0,8,3,431.5,1
9904,ENGLISH,93.75,18.75,84.375,77.08333333333333,15.728821740147398,1,93.75,9,3,105.0,2
9904,ENGLISH,50.0,-43.75,71.875,70.3125,21.949278651776545,0,50.0,10,4,1108.5,3
9904,ENGLISH,41.67,-8.329999999999998,45.835,64.584,27.97551846406664,0,41.67,11,4,1888.0,4
9904,HINDI,95.0,0.0,95.0,95.0,0.0,0,95.0,7,3,22.0,0
9904,HINDI,80.0,-15.0,87.5,87.5,10.606601717798213,0,80.0,8,3,390.5,1
9904,HINDI,81.25,1.25,80.625,85.41666666666667,8.322910148099242,1,81.25,9,3,334.0,2
9904,HINDI,63.89,-17.36,72.57,80.035,9.682150243274133,0,63.89,10,4,593.0,3
9904,HINDI,79.17,15.280000000000001,71.53,79.862,9.479578049681328,1,79.17,11,4,384.0,4
9904,MATHS,37.5,0.0,37.5,37.5,0.0,0,37.5,7,3,1568.5,0
9904,MATHS,75.0,37.5,56.25,56.25,26.516504294495533,1,75.0,8,3,358.0,1
9904,MATHS,75.0,0.0,75.0,62.5,21.650635094610966,0,75.0,9,3,377.0,2
9904,MATHS,62.5,-12.5,68.75,62.5,7.21687836487032,0,62.5,10,4,326.0,3
9904,MATHS,93.75,31.25,78.125,68.75,15.728821740147396,1,93.75,11,4,142.0,4
9904,SCIENCE,60.0,0.0,60.0,60.0,0.0,0,60.0,7,3,724.0,0
9904,SCIENCE,50.0,-10.0,55.0,55.0,7.0710678118654755,0,50.0,8,3,1305.5,1
9904,SCIENCE,40.0,-10.0,45.0,50.0,10.0,0,40.0,9,3,1806.0,2
9904,SCIENCE,44.44,4.439999999999998,42.22,48.61,5.0104424289011975,1,44.44,10,4,1640.5,3
9904,SCIENCE,75.0,30.560000000000002,59.72,53.888,19.055301974341244,1,75.0,11,4,771.5,4
9907,ENGLISH,62.5,0.0,62.5,62.5,0.0,0,62.5,7,3,992.0,0
9907,ENGLISH,58.33,-4.170000000000002,60.415,60.415,2.9486352775479046,0,58.32999999999999,8,3,987.0,1
9907,ENGLISH,62.5,4.170000000000002,60.415,61.10999999999999,2.4075506225207404,1,62.5,9,3,1187.0,2
9907,ENGLISH,45.83,-16.67,54.165,57.29,8.674942843231497,0,45.83,10,4,1437.5,3
9907,ENGLISH,25.0,-20.83,35.415,50.832,18.78841753137644,0,25.0,11,4,2061.0,4
9907,HINDI,50.0,0.0,50.0,50.0,0.0,0,50.0,7,3,1500.0,0
9907,HINDI,45.0,-5.0,47.5,47.5,3.5355339059327378,0,45.0,8,3,1677.0,1
9907,HINDI,75.0,30.0,60.0,56.666666666666664,16.072751268321593,1,75.0,9,3,510.5,2
9907,HINDI,47.22,-27.78,61.11,54.305,16.716542704758066,0,47.22,10,4,1446.5,3
9907,HINDI,54.17,6.950000000000003,50.695,54.278,14.456369991575803,1,54.17000000000001,11,4,1342.5,4
9907,MATHS,50.0,0.0,50.0,50.0,0.0,0,50.0,7,3,1076.5,0
9907,MATHS,50.0,0.0,50.0,50.0,0.0,0,50.0,8,3,1220.5,1
9907,MATHS,62.5,12.5,56.25,54.166666666666664,7.216878364870324,1,62.5,9,3,652.5,2
9907,MATHS,45.83,-16.67,54.165,52.082499999999996,8.674942843231497,0,45.83,10,4,1219.5,3
9907,MATHS,56.25,10.420000000000002,51.04,52.916,8.421478492521372,1,56.25,11,4,981.5,4
9907,SCIENCE,60.0,0.0,60.0,60.0,0.0,0,60.0,7,3,724.0,0
9907,SCIENCE,50.0,-10.0,55.0,55.0,7.0710678118654755,0,50.0,8,3,1305.5,1
9907,SCIENCE,35.0,-15.0,42.5,48.333333333333336,12.583057392117917,0,35.0,9,3,1892.0,2
9907,SCIENCE,44.44,9.439999999999998,39.72,47.36,7.5831743573079855,1,44.44,10,4,1640.5,3
9907,SCIENCE,62.5,18.060000000000002,53.47,50.388,13.973350826961061,1,62.5,11,4,1267.0,4
9908,ENGLISH,50.0,0.0,50.0,50.0,0.0,0,50.0,7,3,1469.5,0
9908,ENGLISH,66.67,16.67,58.335,58.335,11.787470042379748,1,66.67,8,3,670.5,1
9908,ENGLISH,75.0,8.329999999999998,70.83500000000001,63.89000000000001,12.729740767195537,1,75.0,9,3,681.0,2
9908,ENGLISH,45.83,-29.17,60.415,59.375,15.025441757232969,0,45.83,10,4,1437.5,3
9908,ENGLISH,50.0,4.170000000000002,47.915,57.5,15.775919413249218,1,50.0,11,4,1667.5,4
9908,HINDI,75.0,0.0,75.0,75.0,0.0,0,75.0,7,3,362.5,0
9908,HINDI,80.0,5.0,77.5,77.5,3.5355339059327378,1,80.0,8,3,390.5,1
9908,HINDI,81.25,1.25,80.625,78.75,3.307189138830738,1,81.25,9,3,334.0,2
9908,HINDI,86.11,4.859999999999999,83.68,80.59,3.2278527434400304,1,86.11,10,4,68.5,3
9908,HINDI,79.17,-6.939999999999998,82.64,80.306,3.56159140460179,0,79.17,11,4,384.0,4
9908,MATHS,50.0,0.0,50.0,50.0,0.0,0,50.0,7,3,1076.5,0
9908,MATHS,75.0,25.0,62.5,62.5,17.67766952966369,1,75.0,8,3,358.0,1
9908,MATHS,75.0,0.0,75.0,66.66666666666667,14.433756729740644,0,75.0,9,3,377.0,2
9908,MATHS,95.83,20.83,85.41499999999999,73.9575,12.026206107219902,1,95.83,10,4,13.0,3
9908,MATHS,68.75,-27.08,82.28999999999999,72.916,14.17907965983688,0,68.75,11,4,676.0,4
9908,SCIENCE,60.0,0.0,60.0,60.0,0.0,0,60.0,7,3,724.0,0
9908,SCIENCE,50.0,-10.0,55.0,55.0,7.0710678118654755,0,50.0,8,3,1305.5,1
9908,SCIENCE,50.0,0.0,50.0,53.333333333333336,5.773502691896258,0,50.0,9,3,1508.0,2
9908,SCIENCE,52.78,2.780000000000001,51.39,53.195,1.605033748347166,1,52.78,10,4,1120.0,3
9908,SCIENCE,56.25,3.469999999999999,54.515,53.806,3.1313415655274692,1,56.25,11,4,1509.0,4
9909,ENGLISH,87.5,0.0,87.5,87.5,0.0,0,87.5,7,3,184.0,0
9909,ENGLISH,66.67,-20.83,77.08500000000001,77.08500000000001,14.729034252115788,0,66.67,8,3,670.5,1
9909,ENGLISH,75.0,8.329999999999998,70.83500000000001,76.39,10.48433593509861,1,75.0,9,3,681.0,2
9909,ENGLISH,62.5,-12.5,68.75,72.9175,6.3643250493146155,0,62.5,10,4,510.5,3
9909,ENGLISH,75.0,12.5,68.75,73.334,7.216878364870333,1,75.0,11,4,644.0,4
9909,HINDI,80.0,0.0,80.0,80.0,0.0,0,80.0,7,3,226.5,0
9909,HINDI,80.0,0.0,80.0,80.0,0.0,0,80.0,8,3,390.5,1
9909,HINDI,81.25,1.25,80.625,80.41666666666667,0.7216878364870302,1,81.25,9,3,334.0,2
9909,HINDI,72.22,-9.030000000000001,76.735,78.3675,4.892712267580565,0,72.22,10,4,290.0,3
9909,HINDI,83.33,11.11,77.775,79.36,5.906202953957248,1,83.33,11,4,242.5,4
